,OtherExecScore,Analyst_Word_Count,Analyst_Sent_Count,CEO_Neg_Fin,CEO_Fin_Score2,Openness_Raw,Concientiousness_Raw,Extraversion_Raw,Agreeableness_Raw,Neuroticism_Raw,marketcap,pricetobook,dividendyield,revenuegrowth,freecashflow,ebitda,CEOScore_sqrt,CEO_Word_Count_sqrt,CEO_Sent_Count_sqrt,OtherExec_Sent_Count_sqrt,CEO_Pos_Fin_sqrt,AnalystScore_pwr,OtherExec_Word_Count_pwr
463,1.154,1848.0,103.0,3.0,2.6,1.7939149479999998,1.6720994070000001,1.5791424840000001,1.731986747,1.523942089,1.838142,157970140217.0,15968506001.0,210.7518,31021903632.0,40736000001.0,0.35777087639996635,61.0163912403872,13.674794331177344,4.741657386773941,3.8284271247461903,1.0299547931960735,28.595630707914246
464,1.071,1910.0,119.0,7.0,2.5,1.8099505649999998,1.669752904,1.57328545,1.7278764309999999,1.5124909930000001,1.852356,157586527337.0,15237506001.0,211.44400000000002,31024903632.0,39922000001.0,0.35916569992135944,67.54257916307313,14.730919862656235,5.242640687119285,5.242640687119285,1.051160375345238,38.54648255582929
465,1.07,2471.0,151.0,5.0,2.111111111,1.799656402,1.6671002719999999,1.584676595,1.730629606,1.523977426,1.83175,157439459721.0,14936506001.0,210.92600000000002,31000903632.0,39331000001.0,0.34641016151377546,68.70953354520753,15.588457268119896,9.12403840463596,3.23606797749979,1.034074144763593,88.36089368757847
466,1.069,3281.0,190.0,3.0,2.6,1.804357704,1.6717632949999999,1.589999957,1.735705687,1.5332417820000002,1.825824,157221409475.0,15573506001.0,210.5024,31015903632.0,39110000001.0,0.3687817782917155,63.82789358893179,13.379088160259652,9.06225774829855,3.8284271247461903,1.0420304352001313,96.7212959005261
467,1.091,1755.0,110.0,4.0,1.5,1.80369243,1.668546658,1.5761178679999999,1.7157108179999998,1.517219994,1.853086,157071928131.0,15956506001.0,210.2746,31011903632.0,38096000001.0,0.37013511046643494,52.373657500693994,11.445523142259598,7.4031242374328485,2.0,1.0336524078907998,61.09502949037875
468,1.126,1.0,1.0,2.0,2.0,1.809855873,1.6679063429999998,1.5786660590000001,1.728270541,1.527185621,2.117124,156625377115.4,3595506001.0,209.9153,30395903632.0,31163000001.0,0.36055512754639896,32.341923257592455,7.483314773547883,18.804493814764857,2.0,1.0,186.50823077751357
469,1.141,2951.0,151.0,3.0,1.0,1.7783026999999998,1.666318704,1.5755599980000001,1.698062232,1.5656141049999999,2.036196,156530011656.0,3757506001.0,209.331,30403903632.0,31039000001.0,0.3346640106136302,26.38181191654584,6.48074069840786,13.767145334803704,1.0,1.0253038339285376,123.70593727580541
470,1.142,1.0,1.0,3.0,2.2,1.809219975,1.674563241,1.637610115,1.714989848,1.565557729,2.039109,156596933334.3,3759506001.0,209.016,30412903632.0,30975000001.0,0.3449637662132068,27.367864366808018,6.0,17.09347693943108,2.732050807568877,1.0,173.1624877917311
471,1.135,2738.0,191.0,2.0,2.0,1.7946233550000001,1.6692247770000002,1.5682523110000002,1.704020146,1.547724458,2.030404,156657516463.8,3668506001.0,209.2048,30418903632.0,30903000001.0,0.3847076812334269,34.79942528261063,8.602325267042627,16.7797338380595,2.0,1.0541955039051845,152.57441349860437
472,1.134,2968.0,194.0,3.0,2.0,1.8295989879999999,1.712383586,1.643364183,1.782194342,1.554894626,2.0190580000000002,156725274277.0,3818506001.0,209.0442,30424903632.0,30734000001.0,0.34205262752974136,42.720018726587654,9.539392014169456,14.92838827718412,2.414213562373095,1.0588823408735275,145.45525810637434
473,1.134,2704.0,207.0,4.0,1.5,1.8179812759999998,1.69176819,1.63849981,1.7674488849999999,1.5586096889999999,2.046361,156798783784.8,3863506001.0,208.879,30430903632.0,30868000001.0,0.3449637662132068,38.24918299781056,9.591663046625438,16.491933384829668,2.0,1.0557399856463452,157.33681773265596
474,1.125,2472.0,127.0,3.0,1.0,1.808250466,1.64619837,1.5849697310000002,1.704323149,1.504607874,2.040838,156838951220.5,3812506001.0,208.964,30438903632.0,30865000001.0,0.39115214431215894,24.331050121192877,5.830951894845301,15.832396974191326,1.0,1.031987160026611,151.283293729962
475,1.153,3134.0,208.0,1.0,3.0,1.805349494,1.668568101,1.587434564,1.730615508,1.519025675,2.0461910000000003,156873936951.1,3584506001.0,209.3382,30450903632.0,30861000001.0,0.3847076812334269,38.79432948254165,9.643650760992955,15.866068747318506,2.732050807568877,1.048686370290303,144.05594439890524
476,1.19,14.0,2.0,7.0,2.294117647,1.823268101,1.661882774,1.5998083140000001,1.707959594,1.5186768480000001,2.101296,156621945644.6,6561762001.0,206.6737,30246343632.0,31415845001.0,0.40987803063838396,78.00640999302557,16.401219466856727,5.47213595499958,4.3166247903554,1.072151493606942,29.117972949136124
477,1.218,687.0,47.0,4.0,2.0,1.814888393,1.642086252,1.590413817,1.670424796,1.504034453,2.125897,156639372970.6,6550225001.0,206.6887,30253419632.0,31765421001.0,0.40987803063838396,51.81698563212646,10.862780491200215,4.3166247903554,2.732050807568877,1.0234621369123393,18.235294325454703
478,1.119,1491.0,95.0,4.0,2.4,1.82413004,1.662118857,1.604880934,1.698814902,1.54010783,2.117027,156652543107.6,6468156001.0,206.6973,30257487632.0,31649460001.0,0.3807886552931954,59.455865984778995,13.379088160259652,7.4031242374328485,3.6457513110645907,1.0272024561114934,51.7213591726973
479,1.153,2344.0,163.0,13.0,1.4,1.821803172,1.67383868,1.624995324,1.723515372,1.541131918,2.0913459999999997,156655481663.9,6430386001.0,206.6861,30259497632.0,31717252001.0,0.38858718455450897,66.88049042882386,15.874507866387544,6.196152422706632,2.732050807568877,1.0462630798717512,35.35136309998548
480,1.151,2537.0,164.0,22.0,1.6,1.824830936,1.661874657,1.631410379,1.708069562,1.5355228479999998,2.0625590000000003,156662357068.3,6691417001.0,206.6287,30263625632.0,31776211001.0,0.37682887362833545,71.72865536171719,15.588457268119896,6.656854249492381,4.0,1.05470834503597,42.02531205931531
481,1.1,2466.0,164.0,17.0,1.4,1.8204942499999999,1.664056029,1.622662185,1.728822209,1.534374028,2.015799,156675216031.7,6802680001.0,206.612,30264718632.0,31672263001.0,0.3449637662132068,67.88225099390856,16.822603841260722,5.0,3.0,1.0491771285083817,25.166336679084534
482,1.16,3197.0,227.0,46.0,1.3333333330000001,1.8197427849999999,1.666061707,1.623929654,1.724656804,1.5324986900000002,1.98614,156665110951.2,6680686001.0,206.6235,30268363632.0,31601806001.0,0.33763886032268264,82.28000972289685,19.72308292331602,7.782329983125268,4.0,1.0370865330812038,37.13751270588249
483,1.116,2314.0,135.0,31.0,1.235294118,1.810687473,1.658098586,1.561509596,1.6870266649999999,1.526751189,1.974151,156658413810.9,6995440001.0,206.589,30273189632.0,31379036001.0,0.36606010435446257,81.93900170248598,18.627936010197157,4.60555127546399,3.0,1.048686370290303,30.39644538907594
484,1.096,2564.0,132.0,51.0,1.387096774,1.819665908,1.675553539,1.6324097499999999,1.69629055,1.546099476,1.964576,156643628741.4,6911278001.0,206.5678,30276983632.0,31507160001.0,0.363318042491699,78.82892870006543,16.64331697709324,4.3166247903554,4.464101615137754,1.0406568848294673,21.133151475686265
485,1.167,108.0,10.0,5.0,2.428571429,1.80817813,1.6660744699999999,1.555388577,1.71041851,1.536228924,2.0780000000000003,157182534541.0,4471327001.0,209.7463,30369785632.0,29990892001.0,0.38858718455450897,63.03967004989794,12.767145334803704,10.219544457292887,4.16227766016838,1.069863234150925,101.57164570647765
486,1.166,1573.0,69.0,5.0,2.2,1.793983924,1.673005824,1.563056012,1.742082704,1.525805067,2.040363,157194357619.0,4688604001.0,209.627,30382109632.0,29623617001.0,0.3987480407475377,52.26853738148792,10.488088481701515,5.795831523312719,3.449489742783178,1.0332328361583483,50.57419499137967
487,1.145,1778.0,123.0,4.0,2.454545455,1.7861634990000002,1.709901337,1.584580741,1.762777391,1.547300834,2.041655,157210088396.0,4874588001.0,209.4423,30383444632.0,30297540001.0,0.41352146256270667,48.47679857416329,10.535653752852738,8.937253933193773,3.8284271247461903,1.0567795489585528,80.27688836786757
488,1.121,1757.0,111.0,2.0,2.6,1.8029557029999999,1.700985564,1.573036096,1.75684285,1.5504707199999999,2.042693,157231054131.0,4783302001.0,209.5999,30387330632.0,30264388001.0,0.37682887362833545,51.468436929831086,10.723805294763608,7.557438524302,3.0,1.0491771285083817,68.46291181153416
489,1.168,1944.0,100.0,1.0,3.0,1.778633342,1.7041002170000001,1.551850866,1.728232198,1.567321255,2.073137,157257070211.0,4794683001.0,209.5721,30395052632.0,30264421001.0,0.403732584763727,32.09361307176243,7.745966692414834,9.426149773176359,2.732050807568877,1.0501647162132741,88.93864088548278
490,1.158,1801.0,94.0,5.0,2.0,1.783346852,1.717424078,1.559327491,1.72752612,1.556362909,2.067596,157275515373.0,4857000001.0,209.5286,30400495632.0,30285630001.0,0.41352146256270667,56.36488268416781,13.96424004376894,7.708203932499369,3.0,1.0521640779582542,57.625478545973834
491,1.157,1748.0,79.0,8.0,2.066666667,1.814643338,1.662984583,1.586397327,1.714354385,1.542592919,2.062463,157291469434.0,4942450001.0,209.3889,30409696632.0,30222152001.0,0.4012480529547776,53.34791467339656,11.489125293076057,5.795831523312719,3.8284271247461903,1.0336524078907998,51.19407118018466
492,1.119,1997.0,139.0,2.0,2.6,1.790420778,1.694454646,1.541621073,1.7227358320000001,1.5244054679999999,2.042001,157336825380.0,4993353001.0,209.4809,30424280632.0,30556253001.0,0.38987177379235854,46.71188285650665,11.661903789690601,7.324555320336759,3.0,1.048686370290303,61.75742442587908
493,1.153,2831.0,124.0,3.0,1.6666666669999999,1.814361817,1.656710291,1.563146183,1.669246615,1.531211744,1.26662,156072393443.6,7347506001.0,206.1008,30496903632.0,34262000001.0,0.3619392214170772,30.577769702841312,6.855654600401044,14.92838827718412,2.0,1.0307611457541275,155.7602184043756
494,1.16,1.0,1.0,5.0,1.6666666669999999,1.813990733,1.645052534,1.5741589710000001,1.687108423,1.516196774,2.03754,156424489084.0,5773506001.0,206.65540000000001,30480903632.0,34824000001.0,0.37549966711037175,60.81940479813988,13.490737563232042,17.186414056238647,2.414213562373095,1.0,162.08547922869172
495,1.179,2005.0,91.0,2.0,2.333333333,1.8147496109999999,1.659530639,1.5850783449999999,1.699598051,1.51355935,2.259941,156341387756.1,5736506001.0,206.6533,30452903632.0,33733000001.0,0.382099463490856,55.02726596879042,10.770329614269007,13.328828005937952,2.414213562373095,1.0324002073571386,135.29925731022777
496,1.135,2986.0,176.0,3.0,2.0,1.816067715,1.686830528,1.6121414569999999,1.75932097,1.535260908,2.628743,156398117648.1,5575506001.0,206.6676,30418903632.0,33697000001.0,0.403732584763727,62.32174580353153,13.601470508735444,12.40175425099138,2.414213562373095,1.0573022935531347,122.2422171226271
497,1.17,3211.0,222.0,2.0,2.666666667,1.8196990199999998,1.650932275,1.568957271,1.705652664,1.501640763,3.202897,156423542858.1,5644506001.0,206.6551,30390903632.0,33632000001.0,0.38600518131237566,66.25707509390978,15.905973720586866,12.789826122551595,3.23606797749979,1.0424924544169323,121.70256174974851
498,1.159,3218.0,176.0,6.0,2.333333333,1.812607124,1.6573093010000002,1.58012753,1.70709934,1.516403483,1.995522,156476325001.0,5540506001.0,206.8642,30371903632.0,33717000001.0,0.40249223594996214,60.30754513325841,13.0,11.392304845413264,4.16227766016838,1.0573022935531347,112.62939299631576
499,1.154,2955.0,203.0,6.0,1.3333333330000001,1.811834604,1.689200942,1.614693667,1.751429661,1.542582673,1.991598,156514522594.3,5820506001.0,206.8283,30369903632.0,33459000001.0,0.403732584763727,63.97655820689325,14.317821063276353,12.090536506409418,2.0,1.05470834503597,110.70316666882437
500,1.169,5564.0,257.0,1.0,3.0,1.791379626,1.6783264770000001,1.505833022,1.732632089,1.492698706,2.011602,156514132076.5,5804506001.0,206.87,30370903632.0,33362000001.0,0.4049691346263317,25.278449319529077,4.47213595499958,11.63014581273465,2.0,1.056258778585371,120.76662003527969
501,1.163,2837.0,165.0,18.0,1.3809523810000002,1.812600691,1.648712222,1.569167689,1.707714699,1.495946656,2.017765,156522179105.5,5925506001.0,206.8495,30368903632.0,33386000001.0,0.38600518131237566,71.04224095564554,14.142135623730951,10.695359714832659,3.0,1.0620953156837647,100.28997397515957
507,1.126,878.0,42.0,2.0,2.333333333,1.808184228,1.67828345,1.5940539089999999,1.715681919,1.5161689250000001,1.991294,157302595531.0,4508506001.0,221.2399,30774903632.0,34702000001.0,0.4636809247747852,38.49675310984031,6.928203230275509,9.12403840463596,2.414213562373095,1.047226281303936,98.68634278567843
508,1.115,1650.0,100.0,8.0,1.8333333330000001,1.807891159,1.673035944,1.594166817,1.734233084,1.5295824009999999,2.006889,156849224233.9,4742506001.0,219.8665,30776903632.0,34415000001.0,0.4159326868617084,59.531504264548865,12.84523257866513,11.04987562112089,3.23606797749979,1.0710035681648733,107.98387550687917
509,1.155,1186.0,93.0,3.0,2.5,1.8149705219999999,1.669486901,1.592693447,1.722967486,1.516176786,2.0294790000000003,156876330833.7,4742506001.0,219.69740000000002,30781903632.0,34149000001.0,0.40865633483405095,56.77147170894903,13.0,8.54983443527075,3.449489742783178,1.0604800426558607,74.81854667571172
510,1.107,1783.0,114.0,2.0,2.75,1.813957761,1.680739842,1.577161978,1.7230081309999998,1.52550701,2.031831,156889216495.8,4950506001.0,219.1753,30784903632.0,34080000001.0,0.4449719092257398,54.18486873657626,11.832159566199232,10.1104335791443,3.6457513110645907,1.0588823408735275,92.32392935237156
511,1.113,2242.0,115.0,3.0,2.428571429,1.813408535,1.670572564,1.568101196,1.710779511,1.5232495799999999,2.090426,158028395873.0,15021506001.0,206.7343,30408903632.0,32170000001.0,0.363318042491699,47.958315233127195,11.832159566199232,11.677078252031311,3.23606797749979,1.0272024561114934,93.12045366407526
512,1.134,2206.0,108.0,3.0,2.6,1.806986918,1.677366913,1.562250274,1.701125931,1.532309157,2.034045,158022733684.0,10771506001.0,206.8681,30363903632.0,32012000001.0,0.33763886032268264,51.41011573610781,12.922847983320086,9.717797887081348,3.8284271247461903,1.0344980420233267,70.5770286239676
513,1.114,2496.0,130.0,1.0,3.0,1.812883216,1.644389453,1.519565413,1.6861437540000002,1.5068069880000001,2.01707,157999841687.0,15971506001.0,206.6482,30403903632.0,33078000001.0,0.39749213828703583,44.474711915874174,10.770329614269007,12.61895003862225,3.449489742783178,1.024560282275708,104.45724475139478
514,1.137,2162.0,110.0,2.0,2.714285714,1.809012354,1.660576685,1.581890827,1.711521917,1.523130507,2.019225,157885681294.0,16211506001.0,206.6412,30401903632.0,33014000001.0,0.35213633723318016,42.80186911806539,9.746794344808963,11.677078252031311,3.449489742783178,1.0260564931377802,101.98723206845
515,1.13,2158.0,75.0,5.0,2.272727273,1.820609036,1.66871053,1.545661345,1.692213235,1.5076434810000001,1.891887,157671372445.0,15818506001.0,206.6819,30368903632.0,32459000001.0,0.4074309757492673,50.99019513592785,9.591663046625438,9.246211251235321,3.6457513110645907,1.038854821323762,82.21195064237453
516,1.145,2358.0,96.0,2.0,2.714285714,1.818267499,1.669227805,1.5857335670000001,1.727879722,1.5234406429999998,1.917756,157621838821.0,15934506001.0,206.8468,30365903632.0,33135000001.0,0.4207136793592526,45.92385001282014,10.14889156509222,10.219544457292887,3.449489742783178,1.0186149166586562,83.83289436072386
517,1.15,2171.0,124.0,2.0,2.777777778,1.832423371,1.69840862,1.601476334,1.735585073,1.5441676,1.932543,157531200001.0,15883506001.0,206.6449,30360903632.0,32772000001.0,0.3847076812334269,50.41825066382212,10.099504938362077,11.0,3.8284271247461903,1.0583536926676862,86.67390111277136
518,1.178,2308.0,157.0,4.0,2.142857143,1.8239153890000002,1.677737564,1.5915255739999998,1.752082806,1.5191981810000001,1.919819,157653391179.0,16679506001.0,206.60490000000001,30357903632.0,33130000001.0,0.39749213828703583,52.640288753007425,11.575836902790225,12.090536506409418,3.0,1.0676054275649207,98.31814181898737
519,1.116,2223.0,122.0,4.0,1.8,1.810370576,1.665829188,1.560367436,1.720819545,1.515767275,2.010134,157864356892.0,11952506001.0,206.8161,30353903632.0,33194000001.0,0.36055512754639896,49.23413450036468,11.489125293076057,10.9498743710662,2.414213562373095,1.031167624210527,85.86866528247153
520,1.138,1432.0,95.0,3.0,1.6666666669999999,1.800919557,1.6430847050000001,1.5405870560000001,1.679096538,1.5096072010000001,2.049006,165219754476.0,95056506001.0,206.4958,38002903632.0,26404000001.0,0.3687817782917155,31.176914536239792,6.782329983125268,11.908712114635714,2.0,1.0424924544169323,110.7555226203212
521,1.173,1311.0,72.0,3.0,2.0,1.7997895709999998,1.6678916259999998,1.550099711,1.675251871,1.529646624,2.065546,166272068894.0,96900506001.0,206.4888,38045903632.0,27859000001.0,0.4159326868617084,40.4103947023535,8.18535277187245,13.328828005937952,2.414213562373095,1.0344980420233267,137.23468295460793
522,1.143,1440.0,62.0,1.0,3.0,1.7796989829999998,1.660493734,1.590965374,1.6792434,1.5122234620000001,2.0616820000000002,166273178340.0,96614506001.0,206.4878,38137903632.0,27128000001.0,0.31304951684997057,20.12461179749811,3.605551275463989,11.344080432788601,2.732050807568877,1.0163667712029427,129.07091995949457
523,1.176,1307.0,74.0,4.0,1.0,1.773464379,1.64952788,1.563463217,1.65693627,1.530652662,2.0349180000000002,166452944346.0,95459506001.0,206.4943,38233903632.0,25426000001.0,0.37013511046643494,29.171904291629644,6.164414002968976,13.84523257866513,1.0,1.031167624210527,137.50644288560534
524,1.183,1214.0,61.0,1.0,3.0,1.791263796,1.653281959,1.538589307,1.672867546,1.531275081,2.054283,166650998084.0,97777506001.0,206.4994,38394903632.0,26761000001.0,0.3478505426185217,27.784887978899608,5.477225575051661,13.206555615733702,2.0,1.0443612699619294,129.04730371007457
525,1.131,1219.0,54.0,1.0,3.0,1.8133975119999999,1.6690689349999999,1.5735287439999999,1.714168603,1.5289999380000001,2.071967,165939339491.0,97619506001.0,206.5125,38618903632.0,25149000001.0,0.4074309757492673,36.89173349139343,7.483314773547883,10.643650760992955,2.0,1.0151360367568598,95.59863940549555
526,1.169,1940.0,114.0,1.0,3.0,1.817569243,1.6820486090000002,1.590811132,1.706926728,1.5503174739999999,2.0813800000000002,166065149119.0,103046506001.0,206.5075,38798903632.0,25132000001.0,0.3872983346207417,27.85677655436824,5.656854249492381,14.2664991614216,2.414213562373095,1.0610165186985419,137.09866738771635
527,1.1440000000000001,2308.0,139.0,1.0,3.0,1.7950364730000001,1.649666867,1.58302846,1.71419378,1.519756767,2.087952,166189538098.0,104046506001.0,206.5175,39010903632.0,27103000001.0,0.37549966711037175,36.91882988394946,7.3484692283495345,14.820274961085254,4.0,1.0536846532902737,137.59694940095272
528,1.154,2234.0,132.0,1.0,3.0,1.812033471,1.644816465,1.5853008530000001,1.699932602,1.5238530940000001,2.066244,166149036113.0,106046506001.0,206.5075,39238903632.0,28183000001.0,0.3391164991562634,48.54894437575342,10.535653752852738,14.038404810405298,3.8284271247461903,1.0604800426558607,129.37766749485613
529,1.151,1896.0,98.0,3.0,2.2,1.80087788,1.683266165,1.5232009020000001,1.715268713,1.5055796460000002,2.306795,156636332153.8,7902055001.0,206.1829,30820028632.0,30892162001.0,0.38340579025361626,49.90991885387112,11.357816691600547,14.379088160259652,2.732050807568877,1.0260564931377802,137.4838100056272
530,1.142,1996.0,84.0,3.0,1.6666666669999999,1.7979297619999999,1.665680815,1.543712574,1.73369374,1.49369736,2.247644,156639338078.2,7630848001.0,206.2045,30880205632.0,31301894001.0,0.34641016151377546,44.181444068749045,10.344080432788601,15.106735979665885,2.0,1.01668062296532,145.84718859088358
531,1.1360000000000001,2811.0,142.0,7.0,1.285714286,1.805663576,1.695656053,1.575406885,1.7389414840000001,1.52640573,2.211262,156531554955.3,7815344001.0,206.192,30894480632.0,31162477001.0,0.36055512754639896,51.048996072400875,10.583005244258363,13.288205727444508,2.0,1.0648262638677104,127.9340423408166
532,1.131,2456.0,145.0,4.0,1.5,1.805923583,1.686303764,1.59046461,1.763553835,1.51264065,2.004925,155989208545.9,7653552001.0,206.1453,30937327632.0,31014990001.0,0.3807886552931954,44.181444068749045,8.94427190999916,13.328828005937952,2.0,1.0506615386073423,137.3932534521096
533,1.135,2144.0,127.0,3.0,2.0,1.811880838,1.698392511,1.5921640479999999,1.764272185,1.53796182,1.8509419999999999,155237971461.5,7050460001.0,206.1093,30959789632.0,31775565001.0,0.39749213828703583,45.83666654546336,9.797958971132712,16.264337522473745,2.414213562373095,1.0328154343652958,167.0605456502546
534,1.153,1722.0,92.0,6.0,1.888888889,1.8005718050000001,1.695239448,1.547728027,1.7200287479999998,1.506130843,1.597214,153446871858.0,5306845001.0,206.0676,30850363632.0,31674863001.0,0.39242833740697164,45.4972526643093,10.392304845413264,13.36931687685298,3.0,1.0420304352001313,134.1520416323246
535,1.153,1740.0,97.0,3.0,2.0,1.812824499,1.678774843,1.5853611029999999,1.722972776,1.520170469,1.607434,153634108020.0,5554661001.0,206.03810000000001,30744221632.0,31580998001.0,0.4207136793592526,54.00925846556311,11.135528725660043,13.649110640673518,2.414213562373095,1.0434227223633845,143.04452644510476
536,1.151,2090.0,117.0,3.0,2.333333333,1.815612712,1.688067342,1.588640189,1.738043774,1.525269135,1.609474,154022588097.0,5337573001.0,206.0368,30628856632.0,31521281001.0,0.43588989435406733,55.758407437802596,11.661903789690601,15.52583904633395,3.0,1.0896367542164294,173.04613557313786
537,1.142,172.0,9.0,4.0,2.4,1.822392169,1.6437254700000001,1.545343175,1.724445137,1.497771446,2.024319,160394757391.0,15288506001.0,207.1824,30987903632.0,42120000001.0,0.3847076812334269,48.187135212627034,9.38083151964686,13.24744871391589,3.6457513110645907,1.0216781296041906,143.55083343652282
538,1.164,1.0,1.0,1.0,3.0,1.8150510899999999,1.667152396,1.568834149,1.7211439259999999,1.5165046960000002,2.0368589999999998,160107333747.0,13741506001.0,207.3954,30911903632.0,41927000001.0,0.4110960958218893,60.81118318204309,12.68857754044952,15.798648586948742,3.6457513110645907,1.0,136.348955123639
539,1.143,1557.0,66.0,1.0,3.0,1.845675047,1.668790482,1.562865833,1.720173033,1.507381993,2.0602590000000003,158554290419.0,13980506001.0,207.3639,30904903632.0,35695000001.0,0.363318042491699,56.293871780150276,11.224972160321824,9.18535277187245,3.449489742783178,1.026436223350669,79.55944171954687
540,1.123,1602.0,60.0,7.0,2.142857143,1.818828675,1.6651534319999999,1.552359207,1.70330009,1.527371489,2.072267,158744877774.0,14268506001.0,207.351,30863903632.0,35365000001.0,0.3646916505762094,66.79820356865893,12.727922061357855,9.48528137423857,3.8284271247461903,1.018286480575034,85.18331275053711
541,1.155,2242.0,115.0,3.0,2.6,1.830686801,1.6641492960000002,1.5170032199999999,1.699448563,1.523915965,2.087721,159124469898.0,34178506001.0,206.6836,30851903632.0,36626000001.0,0.363318042491699,53.48831648126533,10.908712114635714,9.54400374531753,3.8284271247461903,1.0462630798717512,60.269992814417144
542,1.105,1770.0,86.0,11.0,1.75,1.820974358,1.647422405,1.5380678,1.702055877,1.523856199,2.114818,159830171825.0,33514506001.0,206.7611,30886903632.0,40106000001.0,0.363318042491699,71.04224095564554,12.569805089976535,9.48528137423857,3.449489742783178,1.0648262638677104,85.61987444776486
543,1.135,1897.0,117.0,6.0,2.285714286,1.83194944,1.667447857,1.545556195,1.717724796,1.5230664360000001,2.1432320000000002,161834511363.0,32805506001.0,206.8167,30954903632.0,36427000001.0,0.3346640106136302,63.694583757176716,13.416407864998739,13.083045973594572,4.0,1.0526689369506663,106.48593261362412
544,1.182,1724.0,91.0,8.0,2.363636364,1.8400921829999999,1.673081085,1.540899225,1.720067078,1.525528886,2.161421,162335790464.0,33128506001.0,206.8439,31064903632.0,36967000001.0,0.3807886552931954,72.3394774656273,14.628738838327793,12.74734012447073,4.872983346207417,1.0328154343652958,107.42379476936043
545,1.141,1686.0,105.0,10.0,2.2800000000000002,1.824844449,1.63712224,1.541957734,1.7101069720000002,1.500004222,2.17754,162657578934.0,43920506001.0,206.4148,31163903632.0,38526000001.0,0.4049691346263317,65.99242380758567,13.45362404707371,12.090536506409418,5.0,1.0429565514644485,100.06594829361035
546,1.064,2146.0,66.0,1.0,3.0,1.831641873,1.6874642990000002,1.545774467,1.686384162,1.525104823,2.24922,156014729962.0,2095473001.0,208.9715,30121626632.0,31096549001.0,0.39242833740697164,65.25335240430181,10.535653752852738,4.872983346207417,4.0,1.0234621369123393,34.318961529083325
547,1.127,1458.0,66.0,1.0,3.0,1.820116671,1.691955991,1.549890339,1.699249804,1.526303401,2.173663,156009900634.6,2099771001.0,208.905,30121436632.0,31090593001.0,0.41952353926806063,50.33885179461288,10.954451150103322,3.23606797749979,2.414213562373095,1.0328154343652958,15.778624139441147
548,1.102,862.0,34.0,2.0,2.833333333,1.812661775,1.665793552,1.544401638,1.698868705,1.517000508,2.1571569999999998,156005486193.3,2100329001.0,208.948,30121499632.0,31093568001.0,0.3781534080237808,58.966091951222275,11.832159566199232,5.0,4.3166247903554,1.056258778585371,27.395476986745777
549,1.069,2176.0,140.0,5.0,2.333333333,1.824395232,1.679584728,1.5364650659999999,1.6888262740000002,1.521110282,2.1632819999999997,156007394680.7,2099603001.0,209.1672,30121403632.0,31100294001.0,0.38340579025361626,60.30754513325841,12.328828005937952,5.58257569495584,3.8284271247461903,1.0642762053984407,44.49800765873275
550,1.014,780.0,33.0,7.0,1.6666666669999999,1.813840139,1.670389692,1.541471855,1.675100156,1.509673837,2.1593780000000002,156007207083.4,2096519001.0,209.4565,30121411632.0,31094555001.0,0.31144823004794875,52.32590180780452,11.789826122551595,3.23606797749979,2.732050807568877,1.0148345639909722,20.477421720163196
551,1.071,2134.0,142.0,5.0,2.272727273,1.814878616,1.659711809,1.531708923,1.6657616389999998,1.514958901,2.169419,156007164994.4,2095898001.0,209.4432,30121380632.0,31105241001.0,0.3781534080237808,59.61543424315552,12.328828005937952,4.741657386773941,3.6457513110645907,1.0531757965208177,32.36842810383874
552,1.157,1.0,1.0,5.0,2.428571429,1.824536292,1.6791936299999999,1.5610535410000002,1.704806632,1.520694256,2.166325,156009968685.4,2110107001.0,209.1076,30121285632.0,31115157001.0,0.40987803063838396,60.55575942881073,12.68857754044952,7.855654600401044,4.16227766016838,1.0,59.99327563392982
553,1.099,942.0,42.0,5.0,2.2,1.826762492,1.6515507079999998,1.541963236,1.6808959620000001,1.490109098,2.203228,156018276841.3,2110818001.0,209.3773,30121344632.0,31136167001.0,0.382099463490856,53.36665625650534,9.848857801796104,5.242640687119285,3.449489742783178,1.0130785869661798,36.80715043095839
554,1.121,2238.0,133.0,1.0,3.0,1.8108510629999999,1.688554916,1.552947216,1.688903794,1.529794414,2.252115,156113296723.0,2192112001.0,208.1005,30121673632.0,31152720001.0,0.3872983346207417,55.96427431853289,10.816653826391969,6.5677643628300215,4.0,1.0516612229469209,52.28849490754787
555,1.134,1.0,1.0,5.0,2.428571429,1.830115783,1.650353044,1.571097565,1.708757153,1.514791947,1.965206,157658175598.0,26193506001.0,206.5766,31778903632.0,39412000001.0,0.40865633483405095,73.18469785412795,14.2828568570857,8.937253933193773,4.16227766016838,1.0,92.02774317325117
556,1.139,1333.0,51.0,6.0,2.473684211,1.8308627400000002,1.6420730510000001,1.5653872770000001,1.6957679479999999,1.488410489,2.001271,157456945730.0,26248506001.0,206.5422,31697903632.0,36648000001.0,0.4242640687119285,75.04665215717488,13.45362404707371,7.0,4.741657386773941,1.0379664381016296,70.47056934566565
557,1.185,1638.0,94.0,1.0,3.0,1.820453014,1.655523126,1.5429480999999998,1.702711405,1.499243481,2.0280069999999997,157776361796.0,25150506001.0,206.6084,31666903632.0,34096000001.0,0.44158804331639234,65.60487786742691,11.958260743101398,7.164414002968976,4.0,1.049669911669323,71.14298862713684
