"Ticker","Date","predictions"
"ALK",2016-01-21,0.00351229162902691
"ALK",2016-04-21,-0.00113427367328249
"AME",2014-08-05,0.00457791679987524
"AME",2014-10-28,0.000141242695960844
"AME",2015-01-28,0.00175697348797156
"AME",2015-04-29,0.00563251459546965
"AME",2015-08-04,0.00664681335501313
"AME",2015-10-27,0.00734487053047254
"AME",2016-04-30,0.00553230860857311
"AME",2016-08-04,0.00585023673260342
"AZO",2014-12-09,-0.00229568781690861
"AZO",2015-03-03,-0.00279714510456316
"AZO",2015-05-26,2.42246255589412e-05
"AZO",2015-09-22,-0.00568555999785365
"AZO",2016-03-01,0.00108833129778833
"AZO",2016-09-22,-0.00236685124235893
"A",2014-08-14,0.00347523254319521
"A",2014-11-18,0.000339010858987951
"A",2015-05-18,0.00337097009909745
"A",2015-11-17,0.00193076712053333
"A",2016-02-16,0.00448081173996723
"A",2016-05-16,-0.00334044166916378
"A",2016-08-17,0.00574622962489559
"BBY",2013-11-19,-0.00491820491032159
"BBY",2014-08-26,0.00108143214105025
"BBY",2014-11-20,-0.00330142874512894
"BBY",2015-03-03,-0.00189554344773084
"BBY",2015-05-21,0.0033273965141144
"BBY",2015-11-19,-0.000577071484243311
"CBS",2014-02-12,0.000754395027319485
"CBS",2014-05-08,0.000890308091721859
"CBS",2014-08-07,-0.00251924867273898
"CBS",2014-11-05,-0.000401266464134506
"CBS",2015-02-12,0.00156492516972034
"CBS",2015-05-07,-0.00226765509658387
"CBS",2015-08-05,0.00432445915236102
"CBS",2016-02-12,0.00258150690432314
"CMCSA",2014-10-23,-0.00140151402552705
"CMCSA",2015-02-24,-0.00488883016786931
"CMCSA",2015-05-04,-0.000897108269408101
"CMCSA",2015-07-23,-0.00217207101706601
"CMCSA",2015-10-27,-0.00360775419114619
"CMCSA",2016-02-03,0.00160127168777821
"CMCSA",2016-04-27,-0.00189109675668137
"CMCSA",2016-07-27,0.00257490273963201
"XEC",2014-08-06,-0.00129001431064925
"XEC",2014-11-05,0.000464290631520925
"XEC",2015-02-18,0.00619740685370375
"XEC",2015-08-05,0.000948549429110643
"XEC",2016-02-17,0.000563355466739385
"XEC",2016-05-05,0.00108713814188494
"XEC",2016-08-04,0.00379756454335525
"ABBV",2014-04-25,0.000890137927803181
"ABBV",2014-10-31,-0.00476486473946713
"ABBV",2015-01-30,0.00378729088463607
"ABBV",2015-04-23,0.00159647748793337
"ABBV",2015-07-24,0.00439566067153435
"ABBV",2015-10-30,0.006996073882857
"ABBV",2016-01-29,0.00712878403699475
"ABBV",2016-04-29,0.00469097019403207
"ABBV",2016-07-29,0.00260552197042699
"ABMD",2013-05-02,0.000355226008717055
"ABMD",2013-08-01,-0.00160159449309683
"ABMD",2013-11-06,0.00131575543311988
"ABMD",2014-05-01,0.00399507718360197
"ABMD",2014-07-31,0.00302776891267921
"ABMD",2014-10-30,-0.00164327293831971
"ABMD",2015-01-28,0.00150424562387487
"ABMD",2015-05-05,-0.000171758326669005
"ABT",2014-07-16,-0.000771915784607516
"ABT",2015-01-29,-0.000987870739642877
"ABT",2015-04-22,0.000638830615111316
"ABT",2015-07-22,0.000854894285562471
"ABT",2015-10-21,0.00324035162180399
"ABT",2016-01-28,0.00624189665181983
"ABT",2016-04-20,-0.000230364832500274
"ABT",2016-07-20,0.00249298279069005
"ADBE",2014-03-18,-0.000986288373781785
"ADBE",2014-09-16,-0.00516212242651459
"ADBE",2015-03-17,-0.000486178675234039
"ADBE",2015-06-16,-0.000451248720720221
"ADBE",2015-09-18,0.00127194857048954
"ADBE",2015-12-10,-0.00252145749107213
"ADBE",2016-03-17,-0.000120063071834667
"ADBE",2016-06-21,-0.000889148421161043
"AFL",2014-02-05,0.000927168086996485
"AFL",2014-10-29,-0.00205780849014001
"AFL",2015-02-04,0.00166570301787389
"AFL",2015-07-29,0.00139279948616976
"AFL",2015-10-28,0.0019050228525066
"ALL",2014-02-06,0.00519936750020607
"ALL",2014-05-07,0.000122099015615634
"ALL",2015-08-04,0.00325610819640242
